effect,group,term,estimate,std.error,statistic,df,p.value
ran_pars,subj_id,sd__(Intercept),2.5115712609935246,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.791651954639424,NA,NA,NA,NA
fixed,NA,(Intercept),31.848441231252007,0.566826932487136,56.18724059477326,24.152868144585515,4.074544052546287e-27
fixed,NA,X_i,0.7466298841657891,0.047884167552326704,15.592416498624297,44972.00000493334,1.140332588783367e-54
fixed,NA,Y_i,0.7722744827464769,0.12363638898477802,6.246336447447996,44972.00000082717,4.2394228520325687e-10
fixed,NA,X_i:Y_i,0.7194298105161758,0.1514230333264824,4.751125338805075,44972.000001056025,2.0291138419556644e-6
ran_pars,subj_id,sd__(Intercept),2.827384726772024,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.788416755232673,NA,NA,NA,NA
fixed,NA,(Intercept),31.44911669040536,0.498747109147547,63.05623854974887,24.194218179907583,2.348765199830391e-28
fixed,NA,X_i,-0.6742234787010505,0.04743982210228436,-14.212183959024262,44971.99999335873,9.673627147372693e-46
fixed,NA,Y_i,0.11546231836683869,0.12248909396612677,0.9426334592593911,44972.00000158666,0.3458734830000365
fixed,NA,X_i:Y_i,-1.425180283851342,0.15001788963641619,-9.500068873821737,44972.00000170528,2.19673042409218e-21
ran_pars,subj_id,sd__(Intercept),2.486203536885845,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.743982210228443,NA,NA,NA,NA
fixed,NA,(Intercept),31.894867972708955,0.459901652023454,69.35149685238005,24.233300566966708,2.1847368437647913e-29
fixed,NA,X_i,-0.03815407606554608,0.04792770160022349,-0.7960756471027637,44971.99999572755,0.42599226996962314
fixed,NA,Y_i,-0.2691762222750845,0.12374879341310949,-2.175182600580968,44971.99999914865,0.029621626984730035
fixed,NA,X_i:Y_i,0.03609604954434384,0.15156070007360306,0.23816233051717473,44971.999999020256,0.8117562775148143
ran_pars,subj_id,sd__(Intercept),2.2911686600094843,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.79277016002235,NA,NA,NA,NA
fixed,NA,(Intercept),32.18624829108916,0.4875467983551565,66.01673603370251,24.207970011851163,7.563987826791058e-29
fixed,NA,X_i,-0.057066408749222884,0.047987482882348886,-1.1891936255363267,44971.99998331974,0.23436976108387464
fixed,NA,Y_i,-0.1535434878526013,0.12390314801983403,-1.2392218463087197,44972.00000016425,0.21526981939460607
fixed,NA,X_i:Y_i,0.27298496952238077,0.1517497450865646,1.7989155063598845,44972.00000013005,0.07203874935211116
ran_pars,subj_id,sd__(Intercept),2.42984918040505,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.798748288234895,NA,NA,NA,NA
fixed,NA,(Intercept),31.514364318899904,0.46070164794922774,68.40514779832736,24.214651290208806,3.1678463445294525e-29
fixed,NA,X_i,0.09468416374507928,0.046065751365871495,2.0554134240221567,44972.000011160235,0.03984485127703065
fixed,NA,Y_i,-0.04388795558349701,0.11894125858036772,-0.36898849152367297,44972.00000201266,0.7121380399715762
fixed,NA,X_i:Y_i,0.3773836486031338,0.14567269644316616,2.5906271924496784,44972.00000217059,0.009583212559989429
ran_pars,subj_id,sd__(Intercept),2.295818514845412,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.606575136587141,NA,NA,NA,NA
fixed,NA,(Intercept),32.32310596376705,0.4125382470523714,78.35177997366061,24.274297374314727,1.0469140281539075e-30
fixed,NA,X_i,0.4898099429516274,0.04657520983626375,10.516537545908344,44972.00000278343,7.767540796649072e-26
fixed,NA,Y_i,0.9923416454154009,0.1202566746946436,8.251863340934383,44972.00000308062,1.6013159433824649e-16
fixed,NA,X_i:Y_i,0.3148853342949092,0.1472837455828714,2.137950342373214,44972.000002802386,0.032526148019806404
ran_pars,subj_id,sd__(Intercept),2.0539087035420733,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.657520983626374,NA,NA,NA,NA
fixed,NA,(Intercept),31.788818820817788,0.46071775791468017,68.99846657680759,24.21841598445165,2.551809585990646e-29
fixed,NA,X_i,-0.049062366619461124,0.04646528457872405,-1.055892954584986,44971.99999230471,0.2910227954683493
fixed,NA,Y_i,0.13329686640131483,0.11997284890012447,1.1110586072043884,44972.00000094732,0.26654906334075745
fixed,NA,X_i:Y_i,-0.1371239955383171,0.14693613139666548,-0.9332217626455691,44972.00000138207,0.35071049077218064
ran_pars,subj_id,sd__(Intercept),2.295765144777588,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.6465284578724075,NA,NA,NA,NA
fixed,NA,(Intercept),31.92235092395604,0.523481058144514,60.980909294225974,24.16861498443673,5.534763061121507e-28
fixed,NA,X_i,0.2884880332718666,0.04642839542501455,6.213611963777579,44972.00000180181,5.223308870929974e-10
fixed,NA,Y_i,0.29391507768469277,0.11987760151480928,2.4517931120634198,44971.9999996353,0.014218411248810486
fixed,NA,X_i:Y_i,0.04999456970670259,0.14681947764998723,0.3405172835847297,44971.99999975914,0.7334685997467545
ran_pars,subj_id,sd__(Intercept),2.6105332515378628,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.642839542501452,NA,NA,NA,NA
fixed,NA,(Intercept),31.386104488365866,0.5393569236617376,58.19171519164541,24.16351105237778,1.720856115824922e-27
fixed,NA,X_i,0.8682912027668441,0.047106191678353636,18.43263426378498,44972.00001748807,1.3665779368831794e-75
fixed,NA,Y_i,0.5140267990327635,0.12162766391567888,4.226232606005852,44972.00001618449,2.3810440468395767e-5
fixed,NA,X_i:Y_i,0.8551654205457577,0.1489628576000675,5.740796291929957,44972.00001637097,9.483710607488466e-9
ran_pars,subj_id,sd__(Intercept),2.6899189682552684,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.710619167835369,NA,NA,NA,NA
fixed,NA,(Intercept),31.758648850064315,0.5170748420139638,61.419829915466394,24.17460551062102,4.602006833485323e-28
fixed,NA,X_i,-0.001025064716244854,0.046662431188273276,-0.021967666281873088,44972.00001220484,0.9824738453395897
fixed,NA,Y_i,0.47677107908822997,0.12048187925715478,3.957201547882704,44972.00000194235,7.594930795276584e-5
fixed,NA,X_i:Y_i,-0.41185234622407735,0.14755956371582096,-2.7910921925551855,44972.000001959306,0.005255264525215282
ran_pars,subj_id,sd__(Intercept),2.5783463882737094,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.666243118827332,NA,NA,NA,NA
fixed,NA,(Intercept),31.654411189291043,0.5286722885340284,59.875298697925956,24.171023007950094,8.547000327922183e-28
fixed,NA,X_i,-0.25747318648054596,0.04721243535937793,-5.453503606002892,44972.000015251564,4.964646112869901e-8
fixed,NA,Y_i,-0.523389236681609,0.12190198392051016,-4.293525173658376,44971.99999806353,1.7622623096207804e-5
fixed,NA,X_i:Y_i,-0.24134371033393434,0.14929882961910476,-1.6165144157503242,44971.99999754229,0.1059901531894694
ran_pars,subj_id,sd__(Intercept),2.636324995665941,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.7212435359378,NA,NA,NA,NA
fixed,NA,(Intercept),32.06935210986189,0.46335399861595394,69.21134209622356,24.220976589269323,2.3560993305227502e-29
fixed,NA,X_i,0.08017918982326862,0.047003523496747385,1.7058123276400112,44971.99999637967,0.08804993222444857
fixed,NA,Y_i,0.18426118832215704,0.12136257581064774,1.5182702500451617,44972.00000008642,0.12895331365588003
fixed,NA,X_i:Y_i,0.04187955580029599,0.1486381923029637,0.2817550129709223,44972.00000007073,0.778132664740359
ran_pars,subj_id,sd__(Intercept),2.308809436419872,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.700352349674737,NA,NA,NA,NA
fixed,NA,(Intercept),32.01642066474256,0.46268996374707905,69.19627217642385,24.227442426430123,2.335522477070027e-29
fixed,NA,X_i,0.12017127454173127,0.04760381292977381,2.5244043942238528,44972.000005487644,0.011592863929861483
fixed,NA,Y_i,0.017488186079515352,0.12291251646199167,0.1422815721531764,44972.000000237604,0.8868582390977195
fixed,NA,X_i:Y_i,0.5870496199560865,0.15053647416665852,3.899716817508064,44972.00000043654,9.644508663010859e-5
ran_pars,subj_id,sd__(Intercept),2.3052725103464966,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.760381292977385,NA,NA,NA,NA
fixed,NA,(Intercept),31.795262404150645,0.6618270488353365,48.0416484338363,24.11230406093244,1.865447296566065e-25
fixed,NA,X_i,0.3642203480845112,0.04794415549110703,7.5967621987224065,44972.000019013874,3.094976914369858e-14
fixed,NA,Y_i,0.6372902890798415,0.12379127717669088,5.1481033527929325,44972.00000765415,2.642392660881246e-7
fixed,NA,X_i:Y_i,0.15322581883045228,0.15161273184516677,1.010639521929681,44972.00000765561,0.31219443001632136
ran_pars,subj_id,sd__(Intercept),3.3033415450891828,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.794415549110699,NA,NA,NA,NA
fixed,NA,(Intercept),31.67247626942917,0.5035055614760027,62.90392538382854,24.181927965522824,2.5537463710079722e-28
fixed,NA,X_i,1.068472703124961,0.04637358196362369,23.04054717970872,44972.00000645989,8.709439395120234e-117
fixed,NA,Y_i,1.412660060141432,0.11973607376606606,11.79811577003445,44972.00001116985,4.4512759013973564e-32
fixed,NA,X_i:Y_i,0.366826749924896,0.14664614226555436,2.5014415262327683,44972.00001127467,0.01237241182511477
ran_pars,subj_id,sd__(Intercept),2.5103992596022042,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.6373581963623645,NA,NA,NA,NA
fixed,NA,(Intercept),31.922416798300944,0.4016645988558466,79.47530573825247,24.291165668985737,7.136630942087599e-31
fixed,NA,X_i,0.15875782743314482,0.04671423578229304,3.3984892351235194,44971.999987273935,6.781787612985552e-4
fixed,NA,Y_i,0.517536018010059,0.1206156381437517,4.290787048635029,44972.00000136089,1.7841251132738825e-5
fixed,NA,X_i:Y_i,-0.20403376752921923,0.14772338422618358,-1.3811880129744196,44972.00000113729,0.1672280220528388
ran_pars,subj_id,sd__(Intercept),1.9992475881763376,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.6714235782293025,NA,NA,NA,NA
fixed,NA,(Intercept),31.998371489068933,0.38231266332535635,83.6968653110965,24.32469951078147,1.884129993481133e-31
fixed,NA,X_i,0.8280049649547396,0.04693376782549053,17.641987918665162,44972.000004949456,2.0111685425849604e-69
fixed,NA,Y_i,0.2967328865808434,0.1211824674419271,2.4486453597179256,44972.00001687175,0.01434324658263246
fixed,NA,X_i:Y_i,1.2546241745827387,0.1484176055020784,8.453337933451362,44972.00001697405,2.9146295173166904e-17
ran_pars,subj_id,sd__(Intercept),1.9019362075358093,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.69337678254906,NA,NA,NA,NA
fixed,NA,(Intercept),31.651654966306953,0.541793344515883,58.42016201692021,24.167233050815256,1.5547850329333752e-27
fixed,NA,X_i,0.11791621498852864,0.0478413335090049,2.4647351221164007,44971.999999455,0.013715166444114307
fixed,NA,Y_i,0.5504749933317172,0.12352579196048705,4.456356721904694,44972.00000046669,8.3565301449574e-6
fixed,NA,X_i:Y_i,-0.28655315598606934,0.15128758018819086,-1.8940957058710164,44972.000000399465,0.058218718092140916
ran_pars,subj_id,sd__(Intercept),2.701916755000995,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.784133350900482,NA,NA,NA,NA
fixed,NA,(Intercept),32.194968892273515,0.47072461497741946,68.39448770661356,24.214165020714752,3.1831015576982597e-29
fixed,NA,X_i,0.6658549979912506,0.04700726735316363,14.164937369975368,44972.000014549434,1.8916976220858582e-45
fixed,NA,Y_i,0.6743527034168114,0.12137224240634827,5.556070235228183,44972.00001969871,2.774747109301952e-8
fixed,NA,X_i:Y_i,1.0442216870470904,0.14865003141647176,7.024698730950831,44972.00001956268,2.1756843372099156e-12
ran_pars,subj_id,sd__(Intercept),2.345786334168895,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.700726735316363,NA,NA,NA,NA
fixed,NA,(Intercept),32.048788835668994,0.5124728810310507,62.537531295684616,24.180108824892248,2.9498637024383105e-28
fixed,NA,X_i,-0.07092550628652895,0.04695569372220681,-1.5104772321356648,44972.000006239236,0.13092872051032237
fixed,NA,Y_i,0.12094534634027543,0.1212390798638152,0.9975772372747326,44972.00000262935,0.31848977087411584
fixed,NA,X_i:Y_i,-0.07544365986786877,0.14848694127544293,-0.5080827931388321,44972.00000233936,0.6113977738191883
ran_pars,subj_id,sd__(Intercept),2.5551837622252185,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.695569372220671,NA,NA,NA,NA
fixed,NA,(Intercept),32.39137694049646,0.44756993567568565,72.37165492717014,24.244000052245006,7.630783309052662e-30
fixed,NA,X_i,0.34965213132530404,0.047687493900237105,7.332155723191936,44971.999996867504,2.3028132234385087e-13
fixed,NA,Y_i,0.18420802147606047,0.1231285797986575,1.4960622609087295,44971.99999952044,0.1346444485387349
fixed,NA,X_i:Y_i,0.2881645009862265,0.15080109663013577,1.9108912827934985,44971.999999472115,0.05602490474859347
ran_pars,subj_id,sd__(Intercept),2.2293652829824993,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.7687493900237135,NA,NA,NA,NA
fixed,NA,(Intercept),31.88941875357884,0.5080437979784521,62.769034639276086,24.182265769816098,2.6871160684362945e-28
fixed,NA,X_i,-0.06246413600880054,0.04682708294803288,-1.3339318205689032,44972.00001361932,0.18223295696846484
fixed,NA,Y_i,-0.12051281173513825,0.12090700827280323,-0.9967396717254342,44972.00000177952,0.31889625080861606
fixed,NA,X_i:Y_i,-0.06847328658934199,0.14808023829741615,-0.4624066477514358,44972.00000210633,0.6437919700757089
ran_pars,subj_id,sd__(Intercept),2.5330152496638045,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.682708294803292,NA,NA,NA,NA
fixed,NA,(Intercept),31.92528441204655,0.5073345479554359,62.9274795905499,24.17888967979438,2.5468743475019238e-28
fixed,NA,X_i,0.6112622583998697,0.0463334803579821,13.192668750051377,44972.000027740716,1.146064400172259e-39
fixed,NA,Y_i,0.5353713192009667,0.11963253186552872,4.475131562063264,44972.00001867168,7.655141238112868e-6
fixed,NA,X_i:Y_i,0.9306696527504303,0.14651932985389712,6.351855783659772,44972.00001851282,2.1476058791881397e-10
ran_pars,subj_id,sd__(Intercept),2.5296103913660435,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.633348035798207,NA,NA,NA,NA
fixed,NA,(Intercept),32.30150437335114,0.5246452662179025,61.5682756583479,24.176536720627315,4.325489198698595e-28
fixed,NA,X_i,0.07463627965200612,0.04759681887196044,1.5680938646925997,44972.00000954054,0.116866263775077
fixed,NA,Y_i,0.3995344110696591,0.12289445788236922,3.2510368486435826,44972.00000072569,0.001150695354060534
fixed,NA,X_i:Y_i,-0.37626028064454875,0.15051435701388133,-2.4998298375605974,44972.00000075786,0.0124288304794603
ran_pars,subj_id,sd__(Intercept),2.616019641501815,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.759681887196047,NA,NA,NA,NA
fixed,NA,(Intercept),31.939726291862662,0.3979288678558125,80.26491383740438,24.2908562302673,5.6219868470402834e-31
fixed,NA,X_i,-0.20676019933221412,0.046258616898291735,-4.46965804850619,44972.000000277665,7.85358417103437e-6
fixed,NA,Y_i,-0.19233488036327528,0.1194392352437818,-1.610315738967263,44972.00000037033,0.10733596327104127
fixed,NA,X_i:Y_i,0.2721765468040723,0.14628259080775527,1.8606215907248114,44972.00000037141,0.06280415553921143
ran_pars,subj_id,sd__(Intercept),1.9806615737050843,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.625861689829168,NA,NA,NA,NA
fixed,NA,(Intercept),32.26488591165622,0.4482491808705752,71.97979893458454,24.228009063533964,9.011716584941988e-30
fixed,NA,X_i,-0.07948285881211234,0.046172961755591505,-1.7214156465171315,44972.000011215605,0.08518230421925954
fixed,NA,Y_i,0.1645296641632191,0.11921807461631864,1.3800731532758554,44972.00000221942,0.16757098265640225
fixed,NA,X_i:Y_i,0.008105409457517398,0.146011725463516,0.055512044883975424,44972.00000239507,0.9557307809167003
ran_pars,subj_id,sd__(Intercept),2.2333049121017696,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.617296175559152,NA,NA,NA,NA
fixed,NA,(Intercept),32.48050462027698,0.4600715445641917,70.59881230221384,24.224424866283236,1.449169743762078e-29
fixed,NA,X_i,0.38287996119171375,0.04702344902889526,8.142319823380868,44972.00000957676,3.97648098652963e-16
fixed,NA,Y_i,0.9610804352711372,0.12141402331342989,7.915728422820742,44972.00000360214,2.514021334617687e-15
fixed,NA,X_i:Y_i,0.2924334851775617,0.14870120236814205,1.9665845367785206,44972.000003602625,0.04923726733686866
ran_pars,subj_id,sd__(Intercept),2.2923333614899764,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.7023449028895286,NA,NA,NA,NA
fixed,NA,(Intercept),31.849974107104277,0.4661379005691488,68.32736421607392,24.2159096404129,3.247068005317369e-29
fixed,NA,X_i,0.3102477619024923,0.046732205984685166,6.6388426432119445,44971.999993062644,3.1974103139709866e-11
fixed,NA,Y_i,0.534730725968171,0.12066203700681358,4.431640134982767,44971.999998327134,9.37397732146204e-6
fixed,NA,X_i:Y_i,-0.131993691348549,0.14778021099575703,-0.8931756861027808,44971.99999796503,0.3717678759082502
ran_pars,subj_id,sd__(Intercept),2.322867891368607,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.673220598468519,NA,NA,NA,NA
fixed,NA,(Intercept),32.31106438514675,0.44213403692898584,73.07979410401387,24.25022307741646,5.949637466903056e-30
fixed,NA,X_i,-0.3202866686049391,0.04769767165759833,-6.71493298256031,44972.00000403099,1.9038432150041037e-11
fixed,NA,Y_i,-0.17809792720755185,0.12315485865516532,-1.446129930660938,44972.00000020276,0.14814773106809245
fixed,NA,X_i:Y_i,0.3081769053486324,0.15083328152486974,2.043162505204924,44972.00000036791,0.04104217016832438
ran_pars,subj_id,sd__(Intercept),2.2020773981418835,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.769767165759835,NA,NA,NA,NA
fixed,NA,(Intercept),30.882299232024096,0.3307273769543949,93.37690612858626,24.455458632637338,9.606733189430252e-33
fixed,NA,X_i,0.3456026476972927,0.047985296982566095,7.202261305642357,44971.99998946369,6.014823771505257e-13
fixed,NA,Y_i,0.32939805217737783,0.12389750405086365,2.6586334785416663,44972.0000004475,0.007848603298576225
fixed,NA,X_i:Y_i,0.20461705841871827,0.15174283266451385,1.3484462812889708,44972.00000034907,0.17752167761338208
ran_pars,subj_id,sd__(Intercept),1.6419922252890762,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.7985296982566075,NA,NA,NA,NA
fixed,NA,(Intercept),31.814810829229742,0.5150871397719174,61.76588070771377,24.18209386968254,3.959404911548419e-28
fixed,NA,X_i,0.09317398686507111,0.04745718060174045,1.9633274813981267,44971.999999292435,0.04961428688756962
fixed,NA,Y_i,0.46059908102434743,0.12253391341899914,3.7589518540010216,44972.00000213305,1.7084233591329397e-4
fixed,NA,X_i:Y_i,-0.6247734032462972,0.15007278203146016,-4.163136011667487,44972.00000224904,3.1449013448817204e-5
ran_pars,subj_id,sd__(Intercept),2.568137971190606,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.74571806017405,NA,NA,NA,NA
fixed,NA,(Intercept),31.482319503490736,0.34569266944868976,91.0702548413847,24.406183310752812,1.99362994898412e-32
fixed,NA,X_i,0.9984582499304571,0.04740100312732932,21.064074261221496,44971.99999688115,5.064530048934139e-98
fixed,NA,Y_i,0.41262517001734755,0.12238886380378132,3.371427409268907,44972.00000100216,7.484267936995267e-4
fixed,NA,X_i:Y_i,1.1955848594497553,0.14989513325912485,7.9761419430672165,44972.00000071919,1.545188575481696e-15
ran_pars,subj_id,sd__(Intercept),1.7175965643215227,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.740100312732927,NA,NA,NA,NA
fixed,NA,(Intercept),31.391985870003968,0.46979951878053217,66.81996173918773,24.22090931016861,5.498973893720074e-29
fixed,NA,X_i,0.0695405114337909,0.04763992875831354,1.4597106512602738,44971.99999504809,0.14437659829687866
